Timestamp,Total_Vehicles,Cars,Trucks,Buses,Bicycles,Motorbikes,FPS
2025-03-19 20:00:05,0,0,0,0,0,0,0.92
2025-03-19 20:00:50,0,0,0,0,0,0,2.69
2025-03-19 20:00:50,0,0,0,0,0,0,2.69
2025-03-19 20:00:51,0,0,0,0,0,0,2.69
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:51,0,0,0,0,0,0,2.44
2025-03-19 20:00:52,0,0,0,0,0,0,2.44
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:52,0,0,0,0,0,0,2.87
2025-03-19 20:00:53,0,0,0,0,0,0,2.92
2025-03-19 20:00:53,0,0,0,0,0,0,2.92
2025-03-19 20:00:54,0,0,0,0,0,0,2.92
2025-03-19 20:00:54,0,0,0,0,0,0,2.8
2025-03-19 20:00:54,0,0,0,0,0,0,2.8
2025-03-19 20:00:55,0,0,0,0,0,0,2.8
2025-03-19 20:00:55,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.29
2025-03-19 20:00:56,0,0,0,0,0,0,2.81
2025-03-19 20:00:57,0,0,0,0,0,0,2.81
2025-03-19 20:00:57,0,0,0,0,0,0,2.81
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:58,0,0,0,0,0,0,2.57
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:00:59,0,0,0,0,0,0,3.25
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:00,0,0,0,0,0,0,3.69
2025-03-19 20:01:01,0,0,0,0,0,0,3.69
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:01,0,0,0,0,0,0,3.66
2025-03-19 20:01:02,0,0,0,0,0,0,3.66
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:02,0,0,0,0,0,0,3.71
2025-03-19 20:01:03,0,0,0,0,0,0,3.71
2025-03-19 20:01:03,0,0,0,0,0,0,3.72
2025-03-19 20:01:03,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.72
2025-03-19 20:01:04,0,0,0,0,0,0,3.62
2025-03-19 20:01:04,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.62
2025-03-19 20:01:05,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.74
2025-03-19 20:01:06,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:07,0,0,0,0,0,0,3.17
2025-03-19 20:01:08,0,0,0,0,0,0,3.6
2025-03-19 20:01:08,2,1,1,0,0,0,3.6
2025-03-19 20:01:08,1,1,0,0,0,0,3.6
2025-03-19 20:01:08,0,0,0,0,0,0,3.6
2025-03-19 20:01:09,1,1,0,0,0,0,3.68
2025-03-19 20:01:09,1,1,0,0,0,0,3.68
2025-03-19 20:01:09,0,0,0,0,0,0,3.68
2025-03-19 20:01:09,0,0,0,0,0,0,3.68
2025-03-19 20:01:10,0,0,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:10,1,1,0,0,0,0,3.71
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:11,0,0,0,0,0,0,3.69
2025-03-19 20:01:12,1,1,0,0,0,0,3.69
2025-03-19 20:01:12,0,0,0,0,0,0,3.64
2025-03-19 20:01:12,0,0,0,0,0,0,3.64
2025-03-19 20:01:13,1,1,0,0,0,0,3.64
2025-03-19 20:01:13,0,0,0,0,0,0,3.64
2025-03-19 20:01:13,0,0,0,0,0,0,3.61
2025-03-19 20:01:13,0,0,0,0,0,0,3.61
2025-03-19 20:01:14,0,0,0,0,0,0,3.61
2025-03-19 20:01:14,1,1,0,0,0,0,3.61
2025-03-19 20:01:14,1,1,0,0,0,0,3.66
2025-03-19 20:01:14,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,0,0,0,0,0,0,3.66
2025-03-19 20:01:15,1,1,0,0,0,0,3.7
2025-03-19 20:01:16,0,0,0,0,0,0,3.7
2025-03-19 20:01:16,1,1,0,0,0,0,3.7
2025-03-19 20:01:16,0,0,0,0,0,0,3.7
2025-03-19 20:01:16,1,1,0,0,0,0,3.63
2025-03-19 20:01:17,0,0,0,0,0,0,3.63
2025-03-19 20:01:17,0,0,0,0,0,0,3.63
2025-03-19 20:01:17,2,2,0,0,0,0,3.63
2025-03-19 20:01:18,0,0,0,0,0,0,3.36
2025-03-19 20:01:18,1,1,0,0,0,0,3.36
2025-03-19 20:01:18,2,2,0,0,0,0,3.36
2025-03-19 20:01:19,0,0,0,0,0,0,3.36
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:19,0,0,0,0,0,0,3.24
2025-03-19 20:01:20,0,0,0,0,0,0,3.24
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:20,0,0,0,0,0,0,3.66
2025-03-19 20:01:21,0,0,0,0,0,0,3.66
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:21,0,0,0,0,0,0,3.72
2025-03-19 20:01:22,0,0,0,0,0,0,3.72
2025-03-19 20:01:22,0,0,0,0,0,0,3.64
2025-03-19 20:01:22,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.64
2025-03-19 20:01:23,0,0,0,0,0,0,3.7
2025-03-19 20:01:23,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.7
2025-03-19 20:01:24,0,0,0,0,0,0,3.65
2025-03-19 20:01:24,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.65
2025-03-19 20:01:25,0,0,0,0,0,0,3.72
2025-03-19 20:01:25,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.72
2025-03-19 20:01:26,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.75
2025-03-19 20:01:27,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.74
2025-03-19 20:01:28,0,0,0,0,0,0,3.64
2025-03-19 20:01:29,0,0,0,0,0,0,3.64
2025-03-19 20:01:29,0,0,0,0,0,0,3.64
2025-03-19 20:01:30,0,0,0,0,0,0,3.64
2025-03-19 20:01:30,0,0,0,0,0,0,3.06
2025-03-19 20:01:30,0,0,0,0,0,0,3.06
2025-03-19 20:01:30,0,0,0,0,0,0,3.06
2025-03-19 20:01:31,0,0,0,0,0,0,3.06
2025-03-19 20:01:31,0,0,0,0,0,0,3.67
2025-03-19 20:01:31,0,0,0,0,0,0,3.67
2025-03-19 20:01:31,0,0,0,0,0,0,3.67
2025-03-19 20:01:32,0,0,0,0,0,0,3.67
2025-03-19 20:01:32,0,0,0,0,0,0,3.63
2025-03-19 20:01:32,0,0,0,0,0,0,3.63
2025-03-19 20:01:32,0,0,0,0,0,0,3.63
2025-03-19 20:01:33,0,0,0,0,0,0,3.63
2025-03-19 20:01:33,0,0,0,0,0,0,3.58
2025-03-19 20:01:33,0,0,0,0,0,0,3.58
2025-03-19 20:01:34,0,0,0,0,0,0,3.58
2025-03-19 20:01:34,0,0,0,0,0,0,3.58
2025-03-19 20:01:34,0,0,0,0,0,0,3.64
2025-03-19 20:01:34,0,0,0,0,0,0,3.64
2025-03-19 20:01:35,0,0,0,0,0,0,3.64
2025-03-19 20:01:35,0,0,0,0,0,0,3.64
2025-03-19 20:01:35,0,0,0,0,0,0,3.66
2025-03-19 20:01:36,0,0,0,0,0,0,3.66
2025-03-19 20:01:36,0,0,0,0,0,0,3.66
2025-03-19 20:01:36,0,0,0,0,0,0,3.66
2025-03-19 20:01:37,0,0,0,0,0,0,3.48
2025-03-19 20:01:37,0,0,0,0,0,0,3.48
2025-03-19 20:01:37,0,0,0,0,0,0,3.48
2025-03-19 20:01:37,0,0,0,0,0,0,3.48
2025-03-19 20:01:38,0,0,0,0,0,0,3.45
2025-03-19 20:01:38,0,0,0,0,0,0,3.45
2025-03-19 20:01:38,0,0,0,0,0,0,3.45
2025-03-19 20:01:38,0,0,0,0,0,0,3.45
2025-03-19 20:01:39,0,0,0,0,0,0,3.63
2025-03-19 20:01:39,0,0,0,0,0,0,3.63
2025-03-19 20:01:39,0,0,0,0,0,0,3.63
2025-03-19 20:01:39,0,0,0,0,0,0,3.63
2025-03-19 20:01:40,0,0,0,0,0,0,3.56
2025-03-19 20:01:40,0,0,0,0,0,0,3.56
2025-03-19 20:01:41,0,0,0,0,0,0,3.56
2025-03-19 20:01:41,0,0,0,0,0,0,3.56
2025-03-19 20:01:41,0,0,0,0,0,0,3.08
2025-03-19 20:01:41,0,0,0,0,0,0,3.08
2025-03-19 20:01:42,0,0,0,0,0,0,3.08
2025-03-19 20:01:42,0,0,0,0,0,0,3.08
2025-03-19 20:01:42,0,0,0,0,0,0,3.32
2025-03-19 20:01:43,0,0,0,0,0,0,3.32
2025-03-19 20:01:43,0,0,0,0,0,0,3.32
2025-03-19 20:01:43,0,0,0,0,0,0,3.32
2025-03-19 20:01:44,0,0,0,0,0,0,3.42
2025-03-19 20:01:44,0,0,0,0,0,0,3.42
2025-03-19 20:01:44,0,0,0,0,0,0,3.42
2025-03-19 20:01:44,0,0,0,0,0,0,3.42
2025-03-19 20:01:45,0,0,0,0,0,0,3.43
2025-03-19 20:01:45,0,0,0,0,0,0,3.43
2025-03-19 20:01:45,0,0,0,0,0,0,3.43
2025-03-19 20:01:45,0,0,0,0,0,0,3.43
2025-03-19 20:01:46,0,0,0,0,0,0,3.49
2025-03-19 20:01:46,0,0,0,0,0,0,3.49
2025-03-19 20:01:47,0,0,0,0,0,0,3.49
2025-03-19 20:01:47,0,0,0,0,0,0,3.49
2025-03-19 20:01:47,0,0,0,0,0,0,3.22
2025-03-19 20:01:47,0,0,0,0,0,0,3.22
2025-03-19 20:01:48,0,0,0,0,0,0,3.22
2025-03-19 20:01:48,0,0,0,0,0,0,3.22
2025-03-19 20:01:48,0,0,0,0,0,0,3.36
2025-03-19 20:01:49,0,0,0,0,0,0,3.36
2025-03-19 20:01:49,0,0,0,0,0,0,3.36
2025-03-19 20:01:49,0,0,0,0,0,0,2.84
2025-03-19 20:01:50,0,0,0,0,0,0,2.84
2025-03-19 20:01:50,0,0,0,0,0,0,2.84
2025-03-19 20:01:50,0,0,0,0,0,0,2.89
2025-03-19 20:01:51,0,0,0,0,0,0,2.89
2025-03-19 20:01:51,0,0,0,0,0,0,2.89
2025-03-19 20:01:51,0,0,0,0,0,0,2.89
2025-03-19 20:01:52,0,0,0,0,0,0,3.19
2025-03-19 20:01:52,0,0,0,0,0,0,3.19
2025-03-19 20:01:52,0,0,0,0,0,0,3.19
2025-03-19 20:01:53,0,0,0,0,0,0,2.32
2025-03-19 20:01:53,0,0,0,0,0,0,2.32
2025-03-19 20:01:54,0,0,0,0,0,0,2.32
2025-03-19 20:01:54,0,0,0,0,0,0,2.76
2025-03-19 20:01:54,0,0,0,0,0,0,2.76
2025-03-19 20:01:55,0,0,0,0,0,0,2.76
2025-03-19 20:01:55,0,0,0,0,0,0,2.23
2025-03-19 20:01:56,0,0,0,0,0,0,2.23
2025-03-19 20:01:56,1,0,0,0,0,1,2.23
2025-03-19 20:01:56,1,0,0,0,0,1,2.63
2025-03-19 20:01:57,1,0,0,0,0,1,2.63
2025-03-19 20:01:57,0,0,0,0,0,0,2.63
2025-03-19 20:01:58,0,0,0,0,0,0,2.92
2025-03-19 20:01:58,0,0,0,0,0,0,2.92
2025-03-19 20:01:58,0,0,0,0,0,0,2.92
2025-03-19 20:01:58,0,0,0,0,0,0,2.89
2025-03-19 20:01:59,1,0,0,0,0,1,2.89
2025-03-19 20:01:59,1,0,0,0,0,1,2.89
2025-03-19 20:01:59,1,0,0,0,0,1,2.89
2025-03-19 20:02:00,0,0,0,0,0,0,2.87
2025-03-19 20:02:00,0,0,0,0,0,0,2.87
2025-03-19 20:02:01,0,0,0,0,0,0,2.87
2025-03-19 20:02:01,0,0,0,0,0,0,2.39
2025-03-19 20:02:02,0,0,0,0,0,0,2.39
2025-03-19 20:02:02,3,0,0,0,0,3,2.39
2025-03-19 20:02:02,0,0,0,0,0,0,2.45
2025-03-19 20:02:03,0,0,0,0,0,0,2.45
2025-03-19 20:02:03,2,0,0,0,0,2,2.45
2025-03-19 20:02:04,2,0,0,0,0,2,2.32
2025-03-19 20:02:04,1,0,0,0,0,1,2.32
2025-03-19 20:02:05,1,1,0,0,0,0,2.32
2025-03-19 20:02:05,1,0,0,0,0,1,2.12
2025-03-19 20:02:06,1,0,0,0,0,1,2.12
2025-03-19 20:02:06,1,0,0,0,0,1,2.12
2025-03-19 20:02:06,0,0,0,0,0,0,2.61
2025-03-19 20:02:07,0,0,0,0,0,0,2.61
2025-03-19 20:02:07,0,0,0,0,0,0,2.61
2025-03-19 20:02:08,0,0,0,0,0,0,2.42
2025-03-19 20:02:08,0,0,0,0,0,0,2.42
2025-03-19 20:02:08,0,0,0,0,0,0,2.42
2025-03-19 20:02:09,0,0,0,0,0,0,2.45
2025-03-19 20:02:09,0,0,0,0,0,0,2.45
2025-03-19 20:02:10,0,0,0,0,0,0,2.45
2025-03-19 20:02:10,0,0,0,0,0,0,2.63
2025-03-19 20:02:10,0,0,0,0,0,0,2.63
2025-03-19 20:02:11,0,0,0,0,0,0,2.63
2025-03-19 20:02:11,0,0,0,0,0,0,2.21
2025-03-19 20:02:12,1,1,0,0,0,0,2.21
2025-03-19 20:02:13,2,1,1,0,0,0,1.09
2025-03-19 20:02:14,1,1,0,0,0,0,0.97
2025-03-19 20:02:15,1,1,0,0,0,0,0.93
2025-03-19 20:02:16,1,1,0,0,0,0,0.93
2025-03-19 20:02:17,1,1,0,0,0,0,1.06
2025-03-19 20:02:18,0,0,0,0,0,0,0.95
2025-03-19 20:02:19,0,0,0,0,0,0,0.95
2025-03-19 20:02:20,0,0,0,0,0,0,1.19
2025-03-19 20:02:20,0,0,0,0,0,0,1.19
2025-03-19 20:02:21,0,0,0,0,0,0,1.63
2025-03-19 20:02:22,0,0,0,0,0,0,1.63
2025-03-19 20:02:22,0,0,0,0,0,0,1.72
2025-03-19 20:02:23,0,0,0,0,0,0,1.72
2025-03-19 20:02:23,0,0,0,0,0,0,1.67
2025-03-19 20:02:24,0,0,0,0,0,0,1.67
2025-03-19 20:02:25,0,0,0,0,0,0,1.44
2025-03-19 20:02:25,0,0,0,0,0,0,1.44
2025-03-19 20:02:26,0,0,0,0,0,0,1.77
2025-03-19 20:02:27,0,0,0,0,0,0,1.77
2025-03-19 20:02:27,0,0,0,0,0,0,1.83
2025-03-19 20:02:28,0,0,0,0,0,0,1.83
2025-03-19 20:02:28,1,0,0,1,0,0,1.61
2025-03-19 20:02:29,1,0,0,1,0,0,1.61
2025-03-19 20:02:29,0,0,0,0,0,0,1.75
2025-03-19 20:02:30,0,0,0,0,0,0,1.75
2025-03-19 20:02:30,1,0,0,1,0,0,1.93
2025-03-19 20:02:31,1,0,0,1,0,0,1.93
2025-03-19 20:02:31,0,0,0,0,0,0,1.93
2025-03-19 20:02:32,0,0,0,0,0,0,2.22
2025-03-19 20:02:32,0,0,0,0,0,0,2.22
2025-03-19 20:02:33,0,0,0,0,0,0,1.69
2025-03-19 20:02:33,0,0,0,0,0,0,1.69
2025-03-19 20:02:34,0,0,0,0,0,0,1.69
2025-03-19 20:02:34,0,0,0,0,0,0,2.03
2025-03-19 20:02:35,0,0,0,0,0,0,2.03
2025-03-19 20:02:36,0,0,0,0,0,0,1.68
2025-03-19 20:02:36,0,0,0,0,0,0,1.68
2025-03-19 20:02:37,0,0,0,0,0,0,1.69
2025-03-19 20:02:37,0,0,0,0,0,0,1.69
2025-03-19 20:02:38,0,0,0,0,0,0,1.58
2025-03-19 20:02:39,0,0,0,0,0,0,1.58
2025-03-19 20:02:40,0,0,0,0,0,0,1.23
2025-03-19 20:02:40,0,0,0,0,0,0,1.23
2025-03-19 20:02:41,0,0,0,0,0,0,1.45
2025-03-19 20:02:42,0,0,0,0,0,0,1.45
2025-03-19 20:02:42,0,0,0,0,0,0,1.62
2025-03-19 20:02:43,0,0,0,0,0,0,1.62
2025-03-19 20:02:43,0,0,0,0,0,0,1.68
2025-03-19 20:02:44,0,0,0,0,0,0,1.68
2025-03-19 20:02:45,0,0,0,0,0,0,1.8
2025-03-19 20:02:45,0,0,0,0,0,0,1.8
2025-03-19 20:02:46,0,0,0,0,0,0,1.82
2025-03-19 20:02:46,0,0,0,0,0,0,1.82
2025-03-19 20:02:47,0,0,0,0,0,0,1.75
2025-03-19 20:02:47,0,0,0,0,0,0,1.75
2025-03-19 20:02:48,0,0,0,0,0,0,1.88
2025-03-19 20:02:48,0,0,0,0,0,0,1.88
2025-03-19 20:02:49,0,0,0,0,0,0,1.61
2025-03-19 20:02:50,0,0,0,0,0,0,1.61
2025-03-19 20:02:50,0,0,0,0,0,0,1.86
2025-03-19 20:02:51,0,0,0,0,0,0,1.86
2025-03-19 20:02:52,0,0,0,0,0,0,1.44
2025-03-19 20:02:52,0,0,0,0,0,0,1.44
2025-03-19 20:02:53,0,0,0,0,0,0,1.38
2025-03-19 20:02:54,0,0,0,0,0,0,1.38
2025-03-19 20:02:55,0,0,0,0,0,0,1.04
2025-03-19 20:02:56,0,0,0,0,0,0,1.04
2025-03-19 20:02:57,0,0,0,0,0,0,1.09
2025-03-19 20:02:58,0,0,0,0,0,0,1.09
2025-03-19 20:02:59,0,0,0,0,0,0,1.13
2025-03-19 20:02:59,0,0,0,0,0,0,1.13
